BILI,0FFF4ZZ ,"Fragmentation in Accessory Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FFC0ZZ ,"Fragmentation in Ampulla of Vater, Open Approach",No Change
BILI,0FFC4ZZ ,"Fragmentation in Ampulla of Vater, Percutaneous Endoscopic Approach",No Change
BILI,0FF90ZZ ,"Fragmentation in Common Bile Duct, Open Approach",No Change
BILI,0FF94ZZ ,"Fragmentation in Common Bile Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FF70ZZ ,"Fragmentation in Common Hepatic Duct, Open Approach",No Change
BILI,0FF74ZZ ,"Fragmentation in Common Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FF80ZZ ,"Fragmentation in Cystic Duct, Open Approach",No Change
BILI,0FF84ZZ ,"Fragmentation in Cystic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FF60ZZ ,"Fragmentation in Left Hepatic Duct, Open Approach",No Change
BILI,0FF64ZZ ,"Fragmentation in Left Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FFD0ZZ ,"Fragmentation in Pancreatic Duct, Open Approach",No Change
BILI,0FFD4ZZ ,"Fragmentation in Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FF50ZZ ,"Fragmentation in Right Hepatic Duct, Open Approach",No Change
BILI,0FF54ZZ ,"Fragmentation in Right Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FHB03Z ,"Insertion of Infusion Device into Hepatobiliary Duct, Open Approach",No Change
BILI,0FHB43Z ,"Insertion of Infusion Device into Hepatobiliary Duct, Percutaneous Endoscopic Approach",Add
BILI,0FH203Z ,"Insertion of Infusion Device into Left Lobe Liver, Open Approach",No Change
BILI,0FH243Z ,"Insertion of Infusion Device into Left Lobe Liver, Percutaneous Endoscopic Approach",Add
BILI,0FH003Z ,"Insertion of Infusion Device into Liver, Open Approach",No Change
BILI,0FH043Z ,"Insertion of Infusion Device into Liver, Percutaneous Endoscopic Approach",Add
BILI,0FHG03Z ,"Insertion of Infusion Device into Pancreas, Open Approach",No Change
BILI,0FHG43Z ,"Insertion of Infusion Device into Pancreas, Percutaneous Endoscopic Approach",Add
BILI,0FHD03Z ,"Insertion of Infusion Device into Pancreatic Duct, Open Approach",No Change
BILI,0FHD43Z ,"Insertion of Infusion Device into Pancreatic Duct, Percutaneous Endoscopic Approach",Add
BILI,0FH103Z ,"Insertion of Infusion Device into Right Lobe Liver, Open Approach",No Change
BILI,0FH143Z ,"Insertion of Infusion Device into Right Lobe Liver, Percutaneous Endoscopic Approach",Add
BILI,0FHB0DZ ,"Insertion of Intraluminal Device into Hepatobiliary Duct, Open Approach",No Change
BILI,0FHB4DZ ,"Insertion of Intraluminal Device into Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FHD0DZ ,"Insertion of Intraluminal Device into Pancreatic Duct, Open Approach",No Change
BILI,0FHD4DZ ,"Insertion of Intraluminal Device into Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FHB02Z ,"Insertion of Monitoring Device into Hepatobiliary Duct, Open Approach",No Change
BILI,0FHB42Z ,"Insertion of Monitoring Device into Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FH202Z ,"Insertion of Monitoring Device into Left Lobe Liver, Open Approach",Add
BILI,0FH242Z ,"Insertion of Monitoring Device into Left Lobe Liver, Percutaneous Endoscopic Approach",Add
BILI,0FH002Z ,"Insertion of Monitoring Device into Liver, Open Approach",Add
BILI,0FH042Z ,"Insertion of Monitoring Device into Liver, Percutaneous Endoscopic Approach",Add
BILI,0FHG02Z ,"Insertion of Monitoring Device into Pancreas, Open Approach",No Change
BILI,0FHG42Z ,"Insertion of Monitoring Device into Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FHD02Z ,"Insertion of Monitoring Device into Pancreatic Duct, Open Approach",No Change
BILI,0FHD42Z ,"Insertion of Monitoring Device into Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FH102Z ,"Insertion of Monitoring Device into Right Lobe Liver, Open Approach",Add
BILI,0FH142Z ,"Insertion of Monitoring Device into Right Lobe Liver, Percutaneous Endoscopic Approach",Add
BILI,0FHB0YZ ,"Insertion of Other Device into Hepatobiliary Duct, Open Approach",No Change
BILI,0FHB4YZ ,"Insertion of Other Device into Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FH00YZ ,"Insertion of Other Device into Liver, Open Approach",No Change
BILI,0FH04YZ ,"Insertion of Other Device into Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FHG0YZ ,"Insertion of Other Device into Pancreas, Open Approach",No Change
BILI,0FHG4YZ ,"Insertion of Other Device into Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FHD0YZ ,"Insertion of Other Device into Pancreatic Duct, Open Approach",No Change
BILI,0FHD4YZ ,"Insertion of Other Device into Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FHB01Z ,"Insertion of Radioactive Element into Hepatobiliary Duct, Open Approach",No Change
BILI,0FHB41Z ,"Insertion of Radioactive Element into Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FHD01Z ,"Insertion of Radioactive Element into Pancreatic Duct, Open Approach",No Change
BILI,0FHD41Z ,"Insertion of Radioactive Element into Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FLF0CZ ,"Occlusion of Accessory Pancreatic Duct with Extraluminal Device, Open Approach",No Change
BILI,0FLF4CZ ,"Occlusion of Accessory Pancreatic Duct with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FLF0DZ ,"Occlusion of Accessory Pancreatic Duct with Intraluminal Device, Open Approach",No Change
BILI,0FLF4DZ ,"Occlusion of Accessory Pancreatic Duct with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FLF0ZZ ,"Occlusion of Accessory Pancreatic Duct, Open Approach",No Change
BILI,0FLF4ZZ ,"Occlusion of Accessory Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FLC0CZ ,"Occlusion of Ampulla of Vater with Extraluminal Device, Open Approach",No Change
BILI,0FLC4CZ ,"Occlusion of Ampulla of Vater with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FLC0DZ ,"Occlusion of Ampulla of Vater with Intraluminal Device, Open Approach",No Change
BILI,0FLC4DZ ,"Occlusion of Ampulla of Vater with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FLC0ZZ ,"Occlusion of Ampulla of Vater, Open Approach",No Change
BILI,0FLC4ZZ ,"Occlusion of Ampulla of Vater, Percutaneous Endoscopic Approach",No Change
BILI,0FL90CZ ,"Occlusion of Common Bile Duct with Extraluminal Device, Open Approach",No Change
BILI,0FL94CZ ,"Occlusion of Common Bile Duct with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL90DZ ,"Occlusion of Common Bile Duct with Intraluminal Device, Open Approach",No Change
BILI,0FL94DZ ,"Occlusion of Common Bile Duct with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL90ZZ ,"Occlusion of Common Bile Duct, Open Approach",No Change
BILI,0FL94ZZ ,"Occlusion of Common Bile Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FL70CZ ,"Occlusion of Common Hepatic Duct with Extraluminal Device, Open Approach",No Change
BILI,0FL74CZ ,"Occlusion of Common Hepatic Duct with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL70DZ ,"Occlusion of Common Hepatic Duct with Intraluminal Device, Open Approach",No Change
BILI,0FL74DZ ,"Occlusion of Common Hepatic Duct with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL70ZZ ,"Occlusion of Common Hepatic Duct, Open Approach",No Change
BILI,0FL74ZZ ,"Occlusion of Common Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FL80CZ ,"Occlusion of Cystic Duct with Extraluminal Device, Open Approach",No Change
BILI,0FL84CZ ,"Occlusion of Cystic Duct with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL80DZ ,"Occlusion of Cystic Duct with Intraluminal Device, Open Approach",No Change
BILI,0FL84DZ ,"Occlusion of Cystic Duct with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL80ZZ ,"Occlusion of Cystic Duct, Open Approach",No Change
BILI,0FL84ZZ ,"Occlusion of Cystic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FL60CZ ,"Occlusion of Left Hepatic Duct with Extraluminal Device, Open Approach",No Change
BILI,0FL64CZ ,"Occlusion of Left Hepatic Duct with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL60DZ ,"Occlusion of Left Hepatic Duct with Intraluminal Device, Open Approach",No Change
BILI,0FL64DZ ,"Occlusion of Left Hepatic Duct with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL60ZZ ,"Occlusion of Left Hepatic Duct, Open Approach",No Change
BILI,0FL64ZZ ,"Occlusion of Left Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FLD0CZ ,"Occlusion of Pancreatic Duct with Extraluminal Device, Open Approach",No Change
BILI,0FLD4CZ ,"Occlusion of Pancreatic Duct with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FLD0DZ ,"Occlusion of Pancreatic Duct with Intraluminal Device, Open Approach",No Change
BILI,0FLD4DZ ,"Occlusion of Pancreatic Duct with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FLD0ZZ ,"Occlusion of Pancreatic Duct, Open Approach",No Change
BILI,0FLD4ZZ ,"Occlusion of Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FL50CZ ,"Occlusion of Right Hepatic Duct with Extraluminal Device, Open Approach",No Change
BILI,0FL54CZ ,"Occlusion of Right Hepatic Duct with Extraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL50DZ ,"Occlusion of Right Hepatic Duct with Intraluminal Device, Open Approach",No Change
BILI,0FL54DZ ,"Occlusion of Right Hepatic Duct with Intraluminal Device, Percutaneous Endoscopic Approach",No Change
BILI,0FL50ZZ ,"Occlusion of Right Hepatic Duct, Open Approach",No Change
BILI,0FL54ZZ ,"Occlusion of Right Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FMF0ZZ ,"Reattachment of Accessory Pancreatic Duct, Open Approach",No Change
BILI,0FMF4ZZ ,"Reattachment of Accessory Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FMC0ZZ ,"Reattachment of Ampulla of Vater, Open Approach",No Change
BILI,0FMC4ZZ ,"Reattachment of Ampulla of Vater, Percutaneous Endoscopic Approach",No Change
BILI,0FM90ZZ ,"Reattachment of Common Bile Duct, Open Approach",No Change
BILI,0FM94ZZ ,"Reattachment of Common Bile Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FM70ZZ ,"Reattachment of Common Hepatic Duct, Open Approach",No Change
BILI,0FM74ZZ ,"Reattachment of Common Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FM80ZZ ,"Reattachment of Cystic Duct, Open Approach",No Change
BILI,0FM84ZZ ,"Reattachment of Cystic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FM60ZZ ,"Reattachment of Left Hepatic Duct, Open Approach",No Change
BILI,0FM64ZZ ,"Reattachment of Left Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FM20ZZ ,"Reattachment of Left Lobe Liver, Open Approach",No Change
BILI,0FM24ZZ ,"Reattachment of Left Lobe Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FM00ZZ ,"Reattachment of Liver, Open Approach",No Change
BILI,0FM04ZZ ,"Reattachment of Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FMG0ZZ ,"Reattachment of Pancreas, Open Approach",No Change
BILI,0FMG4ZZ ,"Reattachment of Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FMD0ZZ ,"Reattachment of Pancreatic Duct, Open Approach",No Change
BILI,0FMD4ZZ ,"Reattachment of Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FM50ZZ ,"Reattachment of Right Hepatic Duct, Open Approach",No Change
BILI,0FM54ZZ ,"Reattachment of Right Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FM10ZZ ,"Reattachment of Right Lobe Liver, Open Approach",No Change
BILI,0FM14ZZ ,"Reattachment of Right Lobe Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FPB07Z ,"Removal of Autologous Tissue Substitute from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB47Z ,"Removal of Autologous Tissue Substitute from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPD07Z ,"Removal of Autologous Tissue Substitute from Pancreatic Duct, Open Approach",No Change
BILI,0FPD47Z ,"Removal of Autologous Tissue Substitute from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB00Z ,"Removal of Drainage Device from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB40Z ,"Removal of Drainage Device from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FP000Z ,"Removal of Drainage Device from Liver, Open Approach",No Change
BILI,0FP040Z ,"Removal of Drainage Device from Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FPG00Z ,"Removal of Drainage Device from Pancreas, Open Approach",No Change
BILI,0FPG40Z ,"Removal of Drainage Device from Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FPD00Z ,"Removal of Drainage Device from Pancreatic Duct, Open Approach",No Change
BILI,0FPD40Z ,"Removal of Drainage Device from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB0CZ ,"Removal of Extraluminal Device from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB4CZ ,"Removal of Extraluminal Device from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPD0CZ ,"Removal of Extraluminal Device from Pancreatic Duct, Open Approach",No Change
BILI,0FPD4CZ ,"Removal of Extraluminal Device from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB03Z ,"Removal of Infusion Device from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB43Z ,"Removal of Infusion Device from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FP003Z ,"Removal of Infusion Device from Liver, Open Approach",No Change
BILI,0FP043Z ,"Removal of Infusion Device from Liver, Percutaneous Endoscopic Approach",Add
BILI,0FPG03Z ,"Removal of Infusion Device from Pancreas, Open Approach",No Change
BILI,0FPG43Z ,"Removal of Infusion Device from Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FPD03Z ,"Removal of Infusion Device from Pancreatic Duct, Open Approach",No Change
BILI,0FPD43Z ,"Removal of Infusion Device from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB0DZ ,"Removal of Intraluminal Device from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB4DZ ,"Removal of Intraluminal Device from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPG0DZ ,"Removal of Intraluminal Device from Pancreas, Open Approach",No Change
BILI,0FPG4DZ ,"Removal of Intraluminal Device from Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FPD0DZ ,"Removal of Intraluminal Device from Pancreatic Duct, Open Approach",No Change
BILI,0FPD4DZ ,"Removal of Intraluminal Device from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB02Z ,"Removal of Monitoring Device from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB42Z ,"Removal of Monitoring Device from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FP002Z ,"Removal of Monitoring Device from Liver, Open Approach",Add
BILI,0FP042Z ,"Removal of Monitoring Device from Liver, Percutaneous Endoscopic Approach",Add
BILI,0FPG02Z ,"Removal of Monitoring Device from Pancreas, Open Approach",No Change
BILI,0FPG42Z ,"Removal of Monitoring Device from Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FPD02Z ,"Removal of Monitoring Device from Pancreatic Duct, Open Approach",No Change
BILI,0FPD42Z ,"Removal of Monitoring Device from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB0KZ ,"Removal of Nonautologous Tissue Substitute from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB4KZ ,"Removal of Nonautologous Tissue Substitute from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPD0KZ ,"Removal of Nonautologous Tissue Substitute from Pancreatic Duct, Open Approach",No Change
BILI,0FPD4KZ ,"Removal of Nonautologous Tissue Substitute from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB0YZ ,"Removal of Other Device from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB4YZ ,"Removal of Other Device from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FP00YZ ,"Removal of Other Device from Liver, Open Approach",No Change
BILI,0FP04YZ ,"Removal of Other Device from Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FPG0YZ ,"Removal of Other Device from Pancreas, Open Approach",No Change
BILI,0FPG4YZ ,"Removal of Other Device from Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FPD0YZ ,"Removal of Other Device from Pancreatic Duct, Open Approach",No Change
BILI,0FPD4YZ ,"Removal of Other Device from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB01Z ,"Removal of Radioactive Element from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB41Z ,"Removal of Radioactive Element from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPD01Z ,"Removal of Radioactive Element from Pancreatic Duct, Open Approach",No Change
BILI,0FPD41Z ,"Removal of Radioactive Element from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPB0JZ ,"Removal of Synthetic Substitute from Hepatobiliary Duct, Open Approach",No Change
BILI,0FPB4JZ ,"Removal of Synthetic Substitute from Hepatobiliary Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FPD0JZ ,"Removal of Synthetic Substitute from Pancreatic Duct, Open Approach",No Change
BILI,0FPD4JZ ,"Removal of Synthetic Substitute from Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQF0ZZ ,"Repair Accessory Pancreatic Duct, Open Approach",No Change
BILI,0FQF4ZZ ,"Repair Accessory Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQC0ZZ ,"Repair Ampulla of Vater, Open Approach",No Change
BILI,0FQC4ZZ ,"Repair Ampulla of Vater, Percutaneous Endoscopic Approach",No Change
BILI,0FQ90ZZ ,"Repair Common Bile Duct, Open Approach",No Change
BILI,0FQ94ZZ ,"Repair Common Bile Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQ70ZZ ,"Repair Common Hepatic Duct, Open Approach",No Change
BILI,0FQ74ZZ ,"Repair Common Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQ80ZZ ,"Repair Cystic Duct, Open Approach",No Change
BILI,0FQ84ZZ ,"Repair Cystic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQ60ZZ ,"Repair Left Hepatic Duct, Open Approach",No Change
BILI,0FQ64ZZ ,"Repair Left Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQ20ZZ ,"Repair Left Lobe Liver, Open Approach",No Change
BILI,0FQ24ZZ ,"Repair Left Lobe Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FQ00ZZ ,"Repair Liver, Open Approach",No Change
BILI,0FQ04ZZ ,"Repair Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FQG0ZZ ,"Repair Pancreas, Open Approach",No Change
BILI,0FQG4ZZ ,"Repair Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FQD0ZZ ,"Repair Pancreatic Duct, Open Approach",No Change
BILI,0FQD4ZZ ,"Repair Pancreatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQ50ZZ ,"Repair Right Hepatic Duct, Open Approach",No Change
BILI,0FQ54ZZ ,"Repair Right Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FQ10ZZ ,"Repair Right Lobe Liver, Open Approach",No Change
BILI,0FQ14ZZ ,"Repair Right Lobe Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FRF07Z ,"Replacement of Accessory Pancreatic Duct with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FRF47Z ,"Replacement of Accessory Pancreatic Duct with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRF0KZ ,"Replacement of Accessory Pancreatic Duct with Nonautologous Tissue Substitute, Open Approach",No Change
BILI,0FRF4KZ ,"Replacement of Accessory Pancreatic Duct with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRF0JZ ,"Replacement of Accessory Pancreatic Duct with Synthetic Substitute, Open Approach",No Change
BILI,0FRF4JZ ,"Replacement of Accessory Pancreatic Duct with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRC07Z ,"Replacement of Ampulla of Vater with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FRC47Z ,"Replacement of Ampulla of Vater with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRC0KZ ,"Replacement of Ampulla of Vater with Nonautologous Tissue Substitute, Open Approach",No Change
BILI,0FRC4KZ ,"Replacement of Ampulla of Vater with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRC0JZ ,"Replacement of Ampulla of Vater with Synthetic Substitute, Open Approach",No Change
BILI,0FRC4JZ ,"Replacement of Ampulla of Vater with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR907Z ,"Replacement of Common Bile Duct with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FR947Z ,"Replacement of Common Bile Duct with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR90KZ ,"Replacement of Common Bile Duct with Nonautologous Tissue Substitute, Open Approach",No Change
BILI,0FR94KZ ,"Replacement of Common Bile Duct with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR90JZ ,"Replacement of Common Bile Duct with Synthetic Substitute, Open Approach",No Change
BILI,0FR94JZ ,"Replacement of Common Bile Duct with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR707Z ,"Replacement of Common Hepatic Duct with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FR747Z ,"Replacement of Common Hepatic Duct with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR70KZ ,"Replacement of Common Hepatic Duct with Nonautologous Tissue Substitute, Open Approach",No Change
BILI,0FR74KZ ,"Replacement of Common Hepatic Duct with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR70JZ ,"Replacement of Common Hepatic Duct with Synthetic Substitute, Open Approach",No Change
BILI,0FR74JZ ,"Replacement of Common Hepatic Duct with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR807Z ,"Replacement of Cystic Duct with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FR847Z ,"Replacement of Cystic Duct with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR80KZ ,"Replacement of Cystic Duct with Nonautologous Tissue Substitute, Open Approach",No Change
BILI,0FR84KZ ,"Replacement of Cystic Duct with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR80JZ ,"Replacement of Cystic Duct with Synthetic Substitute, Open Approach",No Change
BILI,0FR84JZ ,"Replacement of Cystic Duct with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR607Z ,"Replacement of Left Hepatic Duct with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FR647Z ,"Replacement of Left Hepatic Duct with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR60KZ ,"Replacement of Left Hepatic Duct with Nonautologous Tissue Substitute, Open Approach",No Change
BILI,0FR64KZ ,"Replacement of Left Hepatic Duct with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR60JZ ,"Replacement of Left Hepatic Duct with Synthetic Substitute, Open Approach",No Change
BILI,0FR64JZ ,"Replacement of Left Hepatic Duct with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRD07Z ,"Replacement of Pancreatic Duct with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FRD47Z ,"Replacement of Pancreatic Duct with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRD0KZ ,"Replacement of Pancreatic Duct with Nonautologous Tissue Substitute, Open Approach2",No Change
BILI,0FRD4KZ ,"Replacement of Pancreatic Duct with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FRD0JZ ,"Replacement of Pancreatic Duct with Synthetic Substitute, Open Approach",No Change
BILI,0FRD4JZ ,"Replacement of Pancreatic Duct with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR507Z ,"Replacement of Right Hepatic Duct with Autologous Tissue Substitute, Open Approach",No Change
BILI,0FR547Z ,"Replacement of Right Hepatic Duct with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR50KZ ,"Replacement of Right Hepatic Duct with Nonautologous Tissue Substitute, Open Approach",No Change
BILI,0FR54KZ ,"Replacement of Right Hepatic Duct with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FR50JZ ,"Replacement of Right Hepatic Duct with Synthetic Substitute, Open Approach",No Change
BILI,0FR54JZ ,"Replacement of Right Hepatic Duct with Synthetic Substitute, Percutaneous Endoscopic Approach",No Change
BILI,0FTF0ZZ ,"Resection of Accessory Pancreatic Duct, Open Approach",No Change
BILI,0FTF4ZZ ,"Resection of Accessory Pancreatic Duct, Percutaneous Endoscopic Approach",Add
BILI,0FTC0ZZ ,"Resection of Ampulla of Vater, Open Approach",No Change
BILI,0FTC4ZZ ,"Resection of Ampulla of Vater, Percutaneous Endoscopic Approach",No Change
BILI,0FT90ZZ ,"Resection of Common Bile Duct, Open Approach",No Change
BILI,0FT94ZZ ,"Resection of Common Bile Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FT70ZZ ,"Resection of Common Hepatic Duct, Open Approach",No Change
BILI,0FT74ZZ ,"Resection of Common Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FT80ZZ ,"Resection of Cystic Duct, Open Approach",No Change
BILI,0FT84ZZ ,"Resection of Cystic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FT60ZZ ,"Resection of Left Hepatic Duct, Open Approach",No Change
BILI,0FT64ZZ ,"Resection of Left Hepatic Duct, Percutaneous Endoscopic Approach",No Change
BILI,0FT20ZZ ,"Resection of Left Lobe Liver, Open Approach",No Change
BILI,0FT24ZZ ,"Resection of Left Lobe Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FT00ZZ ,"Resection of Liver, Open Approach",No Change
BILI,0FT04ZZ ,"Resection of Liver, Percutaneous Endoscopic Approach",No Change
BILI,0FTG0ZZ ,"Resection of Pancreas, Open Approach",No Change
BILI,0FTG4ZZ ,"Resection of Pancreas, Percutaneous Endoscopic Approach",No Change
BILI,0FTD0ZZ ,"Resection of Pancreatic Duct, Open Approach",No Change
BILI,0FTD4ZZ ,"Resection of Pancreatic Duct, Percutaneous Endoscopic Approach",Add
BILI,0FT50ZZ ,"Resection of Right Hepatic Duct, Open Approach",No Change
