COLO,44147,"Colectomy, partial; abdominal and transanal approach",No change
COLO,44150,"Colectomy, total, abdominal, without proctectomy; with ileostomy or ileoproctostomy",No change
COLO,44151,"Colectomy, total, abdominal, without proctectomy; with continent ileostomy",No change
COLO,44155,"Colectomy, total, abdominal, with proctectomy; with ileostomy",No change
COLO,44156,"Colectomy, total, abdominal, with proctectomy; with continent ileostomy",No change
COLO,44157,"Colectomy, total, abdominal, with proctectomy; with ileoanal anastomosis, includes loop ileostomy, and rectal mucosectomy, when performed",No change
COLO,44158,"Colectomy, total, abdominal, with proctectomy; with ileoanal anastomosis, creation of ileal reservoir (S or J), includes loop ileostomy, and rectal mucosectomy, when performed",No change
COLO,44160,"Colectomy, partial, with removal of terminal ileum with ileocolostomy",No change
COLO,44188,"Laparoscopy, surgical, colostomy or skin level cecostomy",No change
COLO,44204,"Laparoscopy, surgical; colectomy, partial, with anastomosis",No change
COLO,44205,"Laparoscopy, surgical; colectomy, partial, with removal of terminal ileum with ileocolostomy",No change
COLO,44206,"Laparoscopy, surgical; colectomy, partial, with end colostomy and closure of distal segment (Hartmann type procedure)",No change
COLO,44207,"Laparoscopy, surgical; colectomy, partial, with anastomosis, with coloproctostomy (low pelvic anastomosis)",No change
COLO,44208,"Laparoscopy, surgical; colectomy, partial, with anastomosis, with coloproctostomy (low pelvic anastomosis) with colostomy",No change
COLO,44210,"Laparoscopy, surgical; colectomy, total, abdominal, without proctectomy, with ileostomy or ileoproctostomy",No change
COLO,44211,"Laparoscopy, surgical; colectomy, total, abdominal, with proctectomy, with ileoanal anastomosis, creation of ileal reservoir (S or J), with loop ileostomy, includes rectal mucosectomy, when performed",No change
COLO,44212,"Laparoscopy, surgical; colectomy, total, abdominal, with proctectomy, with ileostomy",No change
COLO,44213,"Laparoscopy, surgical, mobilization (take-down) of splenic flexure performed in conjunction with partial colectomy (List separately in addition to primary procedure)",No change
COLO,44227,"Laparoscopy, surgical, closure of enterostomy, large or small intestine, with resection and anastomosis",No change
COLO,44320,Colostomy or skin level cecostomy;,No change
COLO,44322,"Colostomy or skin level cecostomy; with multiple biopsies (eg, for congenital megacolon) (separate procedure)",No change
COLO,44340,Revision of colostomy; simple (release of superficial scar) (separate procedure),No change
COLO,44345,Revision of colostomy; complicated (reconstruction in-depth) (separate procedure),No change
COLO,44346,Revision of colostomy; with repair of paracolostomy hernia (separate procedure),No change
COLO,44604,"Suture of large intestine (colorrhaphy) for perforated ulcer, diverticulum, wound, injury or rupture (single or multiple perforations); without colostomy",No change
COLO,44605,"Suture of large intestine (colorrhaphy) for perforated ulcer, diverticulum, wound, injury or rupture (single or multiple perforations); with colostomy",No change
COLO,44620,"Closure of enterostomy, large or small intestine",No change
COLO,44625,"Closure of enterostomy, large or small intestine; with resection and anastomosis other than colorectal",No change
COLO,44626,"Closure of enterostomy, large or small intestine; with resection and colorectal anastomosis (eg, closure of Hartmann type procedure)",No change
CRAN,61105,Twist drill hole for subdural or ventricular puncture,No change
CRAN,61107,"Twist drill hole(s) for subdural, intracerebral, or ventricular puncture; for implanting ventricular catheter, pressure recording device, or other intracerebral monitoring device",No change
CRAN,61108,"Twist drill hole(s) for subdural, intracerebral, or ventricular puncture; for evacuation and/or drainage of subdural hematoma",No change
CRAN,61120,"Burr hole(s) for ventricular puncture (including injection of gas, contrast media, dye, or radioactive material)",No change
CRAN,61140,Burr hole(s) or trephine; with biopsy of brain or intracranial lesion,No change
CRAN,61150,Burr hole(s) or trephine; with drainage of brain abscess or cyst,No change
CRAN,61151,Burr hole(s) or trephine; with subsequent tapping (aspiration) of intracranial abscess or cyst,No change
CRAN,61154,"Burr hole(s) with evacuation and/or drainage of hematoma, extradural or subdural",No change
CRAN,61156,"Burr hole(s); with aspiration of hematoma or cyst, intracerebral",No change
CRAN,61210,"Burr hole(s); for implanting ventricular catheter, reservoir, EEG electrode(s), pressure recording device, or other cerebral monitoring device (separate procedure)",No change
CRAN,61250,"Burr hole(s) or trephine, supratentorial, exploratory, not followed by other surgery",No change
CRAN,61253,"Burr hole(s) or trephine, infratentorial, unilateral or bilateral",No change
CRAN,61304,"Craniectomy or craniotomy, exploratory; supratentorial",No change
CRAN,61305,"Craniectomy or craniotomy, exploratory; infratentorial (posterior fossa)",No change
CRAN,61312,"Craniectomy or craniotomy for evacuation of hematoma, supratentorial; extradural or subdural",No change
CRAN,61313,"Craniectomy or craniotomy for evacuation of hematoma, supratentorial; intracerebral",No change
CRAN,61314,"Craniectomy or craniotomy for evacuation of hematoma, infratentorial; extradural or subdural",No change
CRAN,61315,"Craniectomy or craniotomy for evacuation of hematoma, infratentorial; intracerebellar",No change
CRAN,61320,"Craniectomy or craniotomy, drainage of intracranial abscess; supratentorial",No change
CRAN,61321,"Craniectomy or craniotomy, drainage of intracranial abscess; infratentorial",No change
CRAN,61322,"Craniectomy or craniotomy, decompressive, with or without duraplasty, for treatment of intracranial hypertension, without evacuation of associated intraparenchymal hematoma; without lobectomy",No change
CRAN,61323,"Craniectomy or craniotomy, decompressive, with or without duraplasty, for treatment of intracranial hypertension, without evacuation of associated intraparenchymal hematoma; with lobectomy",No change
CRAN,61330,"Decompression of orbit only, transcranial approach",No change
CRAN,61333,Exploration of orbit (transcranial approach); with removal of lesion,No change
CRAN,61340,"Subtemporal cranial decompression (pseudotumor cerebri, slit ventricle syndrome)",No change
CRAN,61343,"Craniectomy, suboccipital with cervical laminectomy for decompression of medulla and spinal cord, with or without dural graft (eg, Arnold-Chiari malformation)",No change
CRAN,61345,"Other cranial decompression, posterior fossa",No change
CRAN,61458,"Craniectomy, suboccipital; for exploration or decompression of cranial nerves",No change
CRAN,61460,for section of 1 or more cranial nerves,No change
CRAN,61510,"Craniectomy, trephination, bone flap craniotomy; for excision of brain tumor, supratentorial, except meningioma",No change
CRAN,61512,"Craniectomy, trephination, bone flap craniotomy; for excision of meningioma, supratentorial",No change
CRAN,61514,"Craniectomy, trephination, bone flap craniotomy; for excision of brain abscess, supratentorial",No change
CRAN,61516,"Craniectomy, trephination, bone flap craniotomy; for excision or fenestration of cyst, supratentorial",No change
CRAN,61518,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; except meningioma, cerebellopontine angle tumor, or midline tumor at base of skull",No change
CRAN,61519,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; meningioma",No change
CRAN,61520,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; cerebellopontine angle tumor",No change
CRAN,61521,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; midline tumor at base of skull",No change
CRAN,61522,"Craniectomy, infratentorial or posterior fossa; for excision of brain abscess",No change
CRAN,61524,"Craniectomy, infratentorial or posterior fossa; for excision or fenestration of cyst",No change
CRAN,61526,"Craniectomy, bone flap craniotomy, transtemporal (mastoid) for excision of cerebellopontine angle tumor;",No change
CRAN,61530,"Craniectomy, bone flap craniotomy, transtemporal (mastoid) for excision of cerebellopontine angle tumor; combined with middle/posterior fossa craniotomy/craniectomy",No change
CRAN,61531,Subdural implantation of strip electrodes through 1 or more burr or trephine hole(s) for long-term seizure monitoring,No change
CRAN,61533,"Craniotomy with elevation of bone flap; for subdural implantation of an electrode array, for long-term seizure monitoring",No change
CRAN,61534,Craniotomy with elevation of bone flap; for excision of epileptogenic focus without electrocorticography during surgery,No change
CRAN,61535,"Craniotomy with elevation of bone flap; for removal of epidural or subdural electrode array, without excision of cerebral tissue (separate procedure)",No change
CRAN,61536,"Craniotomy with elevation of bone flap; for excision of cerebral epileptogenic focus, with electrocorticography during surgery (includes removal of electrode array)",No change
CRAN,61537,"Craniotomy with elevation of bone flap; for lobectomy, temporal lobe, without electrocorticography during surgery",No change
CRAN,61538,"Craniotomy with elevation of bone flap; for lobectomy, temporal lobe, with electrocorticography during surgery",No change
CRAN,61539,"Craniotomy with elevation of bone flap; for lobectomy, other than temporal lobe, partial or total, with electrocorticography during surgery",No change
CRAN,61540,"Craniotomy with elevation of bone flap; for lobectomy, other than temporal lobe, partial or total, without electrocorticography during surgery",No change
CRAN,61541,Craniotomy with elevation of bone flap; for transection of corpus callosum,No change
CRAN,61543,Craniotomy with elevation of bone flap; for partial or subtotal (functional) hemispherectomy,No change
CRAN,61544,Craniotomy with elevation of bone flap; for excision or coagulation of choroid plexus,No change
CRAN,61545,Craniotomy with elevation of bone flap; for excision of craniopharyngioma,No change
CRAN,61546,"Craniotomy for hypophysectomy or excision of pituitary tumor, intracranial approach",No change
CRAN,61548,"Hypophysectomy or excision of pituitary tumor, transnasal or transseptal approach, nonstereotactic",No change
CRAN,61566,Craniotomy with elevation of bone flap; for selective amygdalohippocampectomy,No change
CRAN,61567,"for multiple subpial transections, with electrocorticography during surgery",No change
CRAN,61570,Craniectomy or craniotomy; with excision of foreign body from brain,No change
CRAN,61571,Craniectomy or craniotomy; with treatment of penetrating wound of brain,No change
CRAN,61575,"Transoral approach to skull base, brain stem or upper spinal cord for biopsy, decompression or excision of lesion;",No change
CRAN,61576,"Transoral approach to skull base, brain stem or upper spinal cord for biopsy, decompression or excision of lesion; requiring splitting of tongue and/or mandible (including tracheostomy)",No change
CRAN,61580,"Craniofacial approach to anterior cranial fossa; extradural, including lateral rhinotomy, ethmoidectomy, sphenoidectomy, without maxillectomy or orbital exenteration",No change
CRAN,61581,"Craniofacial approach to anterior cranial fossa; extradural, including lateral rhinotomy, orbital exenteration, ethmoidectomy, sphenoidectomy and/or maxillectomy",No change
CRAN,61582,"Craniofacial approach to anterior cranial fossa; extradural, including unilateral or bifrontal craniotomy, elevation of frontal lobe(s), osteotomy of base of anterior cranial fossa",No change
CRAN,61583,"Craniofacial approach to anterior cranial fossa; intradural, including unilateral or bifrontal craniotomy, elevation or resection of frontal lobe, osteotomy of base of anterior cranial fossa",No change
CRAN,61584,"Orbitocranial approach to anterior cranial fossa, extradural, including supraorbital ridge osteotomy and elevation of frontal and/or temporal lobe(s); without orbital exenteration",No change
CRAN,61585,"Orbitocranial approach to anterior cranial fossa, extradural, including supraorbital ridge osteotomy and elevation of frontal and/or temporal lobe(s); with orbital exenteration",No change
CRAN,61586,"Bicoronal, transzygomatic and/or LeFort I osteotomy approach to anterior cranial fossa with or without internal fixation, without bone graft",No change
CRAN,61590,"Infratemporal pre-auricular approach to middle cranial fossa (parapharyngeal space, infratemporal and midline skull base, nasopharynx), with or without disarticulation of the mandible, including parotidectomy, craniotomy, decompression and/or mobilization",No change
CRAN,61591,"Infratemporal post-auricular approach to middle cranial fossa (internal auditory meatus, petrous apex, tentorium, cavernous sinus, parasellar area, infratemporal fossa) including mastoidectomy, resection of sigmoid sinus, with or without decompression and",No change
CRAN,61592,"Orbitocranial zygomatic approach to middle cranial fossa (cavernous sinus and carotid artery, clivus, basilar artery or petrous apex) including osteotomy of zygoma, craniotomy, extra- or intradural elevation of temporal lobe",No change
CRAN,61595,"Transtemporal approach to posterior cranial fossa, jugular foramen or midline skull base, including mastoidectomy, decompression of sigmoid sinus and/or facial nerve, with or without mobilization",No change
CRAN,61598,"Transpetrosal approach to posterior cranial fossa, clivus or foramen magnum, including ligation of superior petrosal sinus and/or sigmoid sinus",No change
CRAN,61600,"Resection or excision of neoplastic, vascular or infectious lesion of base of anterior cranial fossa; extradural",No change
CRAN,61601,"Resection or excision of neoplastic, vascular or infectious lesion of base of anterior cranial fossa; intradural, including dural repair, with or without graft",No change
CRAN,61605,"Resection or excision of neoplastic, vascular or infectious lesion of infratemporal fossa, parapharyngeal space, petrous apex; extradural",No change
CRAN,61606,"Resection or excision of neoplastic, vascular or infectious lesion of infratemporal fossa, parapharyngeal space, petrous apex; intradural, including dural repair, with or without graft",No change
CRAN,61607,"Resection or excision of neoplastic, vascular or infectious lesion of parasellar area, cavernous sinus, clivus or midline skull base; extradural",No change
CRAN,61608,"Resection or excision of neoplastic, vascular or infectious lesion of parasellar area, cavernous sinus, clivus or midline skull base; intradural, including dural repair, with or without graft",No change
CRAN,61615,"Resection or excision of neoplastic, vascular or infectious lesion of base of posterior cranial fossa, jugular foramen, foramen magnum, or C1-C3 vertebral bodies; extradural",No change
CRAN,61616,"Resection or excision of neoplastic, vascular or infectious lesion of base of posterior cranial fossa, jugular foramen, foramen magnum, or C1-C3 vertebral bodies; intradural, including dural repair, with or without graft",No change
CRAN,61618,"Secondary repair of dura for cerebrospinal fluid leak, anterior, middle or posterior cranial fossa following surgery of the skull base; by free tissue graft (eg, pericranium, fascia, tensor fascia lata, adipose tissue, homologous or synthetic grafts)",No change
CRAN,61619,"Secondary repair of dura for cerebrospinal fluid leak, anterior, middle or posterior cranial fossa following surgery of the skull base; by local or regionalized vascularized pedicle flap or myocutaneous flap (including galea, temporalis, frontalis or occi",No change
CRAN,61680,"Surgery of intracranial arteriovenous malformation; supratentorial, simple",No change
CRAN,61682,"Surgery of intracranial arteriovenous malformation; supratentorial, complex",No change
CRAN,61684,"Surgery of intracranial arteriovenous malformation; infratentorial, simple",No change
CRAN,61686,"Surgery of intracranial arteriovenous malformation; infratentorial, complex",No change
CRAN,61690,"Surgery of intracranial arteriovenous malformation; dural, simple",No change
CRAN,61692,"Surgery of intracranial arteriovenous malformation; dural, complex",No change
CRAN,61697,"Surgery of complex intracranial aneurysm, intracranial approach; carotid circulation",No change
CRAN,61698,"Surgery of complex intracranial aneurysm, intracranial approach; vertebrobasilar circulation",No change
CRAN,61700,"Surgery of simple intracranial aneurysm, intracranial approach; carotid circulation",No change
CRAN,61702,"Surgery of simple intracranial aneurysm, intracranial approach; vertebrobasilar circulation",No change
CRAN,61703,"Surgery of intracranial aneurysm, cervical approach by application of occluding clamp to cervical carotid artery (Selverstone-Crutchfield type)",No change
CRAN,61705,"Surgery of aneurysm, vascular malformation or carotid-cavernous fistula; by intracranial and cervical occlusion of carotid artery",No change
CRAN,61708,"Surgery of aneurysm, vascular malformation or carotid-cavernous fistula; by intracranial electrothrombosis",No change
CRAN,61710,"Surgery of aneurysm, vascular malformation or carotid-cavernous fistula; by intra-arterial embolization, injection procedure, or balloon catheter",No change
CRAN,61711,"Anastomosis, arterial, extracranial-intracranial (eg, middle cerebral/cortical) arteries",No change
CRAN,61720,"Creation of lesion by stereotactic method, including burr hole(s) and localizing and recording techniques, single or multiple stages; globus pallidus or thalamus",No change
CRAN,61735,"Creation of lesion by stereotactic method, including burr hole(s) and localizing and recording techniques, single or multiple stages; subcortical structure(s) other than globus pallidus or thalamus",No change
CRAN,61750,"Stereotactic biopsy, aspiration, or excision, including burr hole(s), for intracranial lesion",No change
CRAN,61751,"Stereotactic biopsy, aspiration, or excision, including burr hole(s), for intracranial lesion; with computed tomography and/or magnetic resonance guidance",No change
CRAN,61760,Stereotactic implantation of depth electrodes into the cerebrum for long-term seizure monitoring,No change
CRAN,61770,"Stereotactic localization, including burr hole(s), with insertion of catheter(s) or probe(s) for placement of radiation source",No change
CRAN,61850,"Twist drill or burr hole(s) for implantation of neurostimulator electrodes, cortical",No change
CRAN,61860,"Craniectomy or craniotomy for implantation of neurostimulator electrodes, cerebral, cortical",No change
CRAN,61863,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), without use of intraoperative microelectrode recording; first array",No change
CRAN,61867,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), with use of intraoperative microelectrode recording; first array",No change
CRAN,61870,"Craniectomy for implantation of neurostimulator electrodes, cerebellar; cortical",No change
CRAN,61880,Revision or removal of intracranial neurostimulator electrodes,No change
CRAN,62000,"Elevation of depressed skull fracture; simple, extradural",No change
CRAN,62005,"Elevation of depressed skull fracture; compound or comminuted, extradural",No change
CRAN,62010,Elevation of depressed skull fracture; with repair of dura and/or debridement of brain,No change
CRAN,62100,"Craniotomy for repair of dural/cerebrospinal fluid leak, including surgery for rhinorrhea/otorrhea",No change
CRAN,62120,"Repair of encephalocele, skull vault, including cranioplasty",No change
CRAN,62121,"Craniotomy for repair of encephalocele, skull base",No change
CRAN,62161,"Neuroendoscopy, intracranial; with dissection of adhesions, fenestration of septum pellucidum or intraventricular cysts (including placement, replacement, or removal of ventricular catheter)",No change
CRAN,62163,"Neuroendoscopy, intracranial; with retrieval of foreign body",No change
CRAN,62164,"Neuroendoscopy, intracranial; with excision of brain tumor, including placement of external ventricular catheter for drainage",No change
CRAN,62165,"Neuroendoscopy, intracranial; with excision of pituitary tumor, transnasal or trans-sphenoidal approach",No change
CSEC,59100,"Hysterotomy, abdominal (e.g., for hydatidiform mole, abortion)",No change
CSEC,59510,"Routine obstetric care including antepartum care, cesarean delivery, and postpartum care",No change
CSEC,59514,Cesarean delivery only;,No change
CSEC,59515,Cesarean delivery only; including postpartum care,No change
CSEC,59618,"Routine obstetric care including antepartum care, cesarean delivery, and postpartum care, following attempted vaginal delivery after previous cesarean delivery",No change
CSEC,59620,"Cesarean delivery only, following attempted vaginal delivery after previous cesarean delivery;",No change
CSEC,59622,"Cesarean delivery only, following attempted vaginal delivery after previous cesarean delivery; including postpartum care",No change
CSEC,59857,"Induced abortion, by 1 or more vaginal suppositories (e.g., prostaglandin) with or without cervical dilation (e.g., laminaria), including hospital admission and visits, delivery of fetus and secundines; with hysterotomy (failed medical evacuation)",No change
FUSN,22532,"Arthrodesis, lateral extracavitary technique, including minimal discectomy to prepare interspace (other than for decompression); thoracic",No change
FUSN,22533,"Arthrodesis, lateral extracavitary technique, including minimal discectomy to prepare interspace (other than for decompression); lumbar",No change
FUSN,22548,"Arthrodesis, anterior transoral or extraoral technique, clivus-C1-C2 (atlas-axis), with or without excision of odontoid process",No change
FUSN,22551,"Arthrodesis, anterior interbody, including disc space preparation, discectomy, osteophytectomy and decompression of spinal cord and/or nerve roots; cervical below C2",No change
FUSN,22554,"Arthrodesis, anterior interbody technique, including minimal discectomy to prepare interspace (other than for decompression); cervical below C2",No change
FUSN,22556,"Arthrodesis, anterior interbody technique, including minimal discectomy to prepare interspace (other than for decompression); thoracic",No change
FUSN,22558,"Arthrodesis, anterior interbody technique, including minimal discectomy to prepare interspace (other than for decompression); lumbar",No change
FUSN,22586,"Arthrodesis, pre-sacral interbody technique, including disc space preparation, discectomy, with posterior instrumentation, with image guidance, includes bone graft when performed, L5-S1 interspace",No change
FUSN,22590,"Arthrodesis, posterior technique, craniocervical (occiput-C2)",No change
FUSN,22595,"Arthrodesis, posterior technique, atlas-axis (C1-C2)",No change
FUSN,22600,"Arthrodesis, posterior or posterolateral technique, single level; cervical below C2 segment",No change
FUSN,22610,"Arthrodesis, posterior or posterolateral technique, single level; thoracic (with lateral transverse technique, when performed)",No change
FUSN,22612,"Arthrodesis, posterior or posterolateral technique, single level; lumbar (with lateral transverse technique, when performed)",No change
FUSN,22630,"Arthrodesis, posterior interbody technique, including laminectomy and/or discectomy to prepare interspace (other than for decompression), single interspace; lumbar",No change
FUSN,22633,"Arthrodesis, combined posterior or posterolateral technique with posterior interbody technique including laminectomy and/or discectomy sufficient to prepare interspace (other than for decompression), single interspace and segment; lumbar",No change
FUSN,22800,"Arthrodesis, posterior, for spinal deformity, with or without cast; up to 6 vertebral segments",No change
FUSN,22802,"Arthrodesis, posterior, for spinal deformity, with or without cast; 7 to 12 vertebral segments",No change
FUSN,22804,"Arthrodesis, posterior, for spinal deformity, with or without cast; 13 or more vertebral segments",No change
FUSN,22808,"Arthrodesis, anterior, for spinal deformity, with or without cast; 2 to 3 vertebral segments",No change
FUSN,22810,"Arthrodesis, anterior, for spinal deformity, with or without cast; 4 to 7 vertebral segments",No change
FUSN,22812,"Arthrodesis, anterior, for spinal deformity, with or without cast; 8 or more vertebral segments",No change
FUSN,27280,"Arthrodesis, open, sacroiliac joint, including obtaining bone graft, including instrumentation, when performed",Revised description
FX,23615,"Open treatment of proximal humeral (surgical or anatomical neck) fracture, includes internal fixation, when performed, includes repair of tuberosity(s), when performed;",No change
FX,23616,"Open treatment of proximal humeral (surgical or anatomical neck) fracture, includes internal fixation, when performed, includes repair of tuberosity(s), when performed; with proximal humeral prosthetic replacement",No change
FX,23630,"Open treatment of greater humeral tuberosity fracture, includes internal fixation, when performed",No change
FX,23670,"Open treatment of shoulder dislocation, with fracture of greater humeral tuberosity, includes internal fixation, when performed",No change
FX,23680,"Open treatment of shoulder dislocation, with surgical or anatomical neck fracture, includes internal fixation, when performed",No change
FX,24515,"Open treatment of humeral shaft fracture with plate/screws, with or without cerclage",No change
FX,24516,"Treatment of humeral shaft fracture, with insertion of intramedullary implant, with or without cerclage and/or locking screws",No change
FX,24545,"Open treatment of humeral supracondylar or transcondylar fracture, includes internal fixation, when performed; without intercondylar extension",No change
FX,24546,"Open treatment of humeral supracondylar or transcondylar fracture, includes internal fixation, when performed; with intercondylar extension",No change
FX,24575,"Open treatment of humeral epicondylar fracture, medial or lateral, includes internal fixation, when performed",No change
FX,24579,"Open treatment of humeral condylar fracture, medial or lateral, includes internal fixation, when performed",No change
FX,24586,Open treatment of periarticular fracture and/or dislocation of the elbow (fracture distal humerus and proximal ulna and/or proximal radius);,No change
FX,24587,Open treatment of periarticular fracture and/or dislocation of the elbow (fracture distal humerus and proximal ulna and/or proximal radius); with implant arthroplasty,No change
FX,24635,"Open treatment of Monteggia type of fracture dislocation at elbow (fracture proximal end of ulna with dislocation of radial head), includes internal fixation, when performed",No change
FX,24665,"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed;",No change
FX,24666,"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed; with radial head prosthetic replacement",No change
FX,24685,"Open treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]), includes internal fixation, when performed",No change
FX,25337,"Reconstruction for stabilization of unstable distal ulna or distal radioulnar joint, secondary by soft tissue stabilization (eg, tendon transfer, tendon graft or weave, or tenodesis) with or without open reduction of distal radioulnar joint",No change
FX,25515,"Open treatment of radial shaft fracture, includes internal fixation, when performed",No change
FX,25525,"Open treatment of radial shaft fracture, includes internal fixation, when performed, and open treatment of distal radioulnar joint dislocation (Galeazzi fracture/ dislocation), includes percutaneous skeletal fixation when performed",No change
FX,25526,"Open treatment of radial shaft fracture, includes internal fixation, when performed, and open treatment of distal radioulnar joint dislocation (Galeazzi fracture/ dislocation), includes internal fixation, when performed, includes repair of triangular fibrocartilage complex",No change
FX,25545,"Open treatment of ulnar shaft fracture, includes internal fixation, when performed",No change
FX,25574,"Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius OR ulna",No change
FX,25575,"Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius AND ulna",No change
FX,25607,"Open treatment of distal radial extra-articular fracture or epiphyseal separation, with internal fixation",No change
FX,25608,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 2 fragments,No change
FX,25609,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 3 or more fragments,No change
FX,25652,Open treatment of ulnar styloid fracture,No change
FX,27177,Open treatment of slipped femoral epiphysis; single or multiple pinning or bone graft (includes obtaining graft),No change
FX,27178,Open treatment of slipped femoral epiphysis; closed manipulation with single or multiple pinning,No change
FX,27179,Open treatment of slipped femoral epiphysis; osteoplasty of femoral neck (Heyman type procedure),No change
FX,27181,Open treatment of slipped femoral epiphysis; osteotomy and internal fixation,No change
FX,27244,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with plate/screw type implant, with or without cerclage",No change
FX,27245,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with intramedullary implant, with or without interlocking screws and/or cerclage",No change
FX,27248,"Open treatment of greater trochanteric fracture, includes internal fixation, when performed",No change
FX,27254,"Open treatment of hip dislocation, traumatic, with acetabular wall and femoral head fracture, with or without internal or external fixation",No change
FX,27269,"Open treatment of femoral fracture, proximal end, head, includes internal fixation, when performed",No change
FX,27506,"Open treatment of femoral shaft fracture, with or without external fixation, with insertion of intramedullary implant, with or without cerclage and/or locking screws",No change
FX,27507,"Open treatment of femoral shaft fracture with plate/screws, with or without cerclage",No change
FX,27511,"Open treatment of femoral supracondylar or transcondylar fracture without intercondylar extension, includes internal fixation, when performed",No change
FX,27513,"Open treatment of femoral supracondylar or transcondylar fracture with intercondylar extension, includes internal fixation, when performed",No change
FX,27514,"Open treatment of femoral fracture, distal end, medial or lateral condyle, includes internal fixation, when performed",No change
FX,27519,"Open treatment of distal femoral epiphyseal separation, includes internal fixation, when performed",No change
FX,27535,"Open treatment of tibial fracture, proximal (plateau); unicondylar, includes internal fixation, when performed",No change
FX,27536,"Open treatment of tibial fracture, proximal (plateau); bicondylar, with or without internal fixation",No change
FX,27540,"Open treatment of intercondylar spine(s) and/or tuberosity fracture(s) of the knee, includes internal fixation, when performed",No change
FX,27758,"Open treatment of tibial shaft fracture (with or without fibular fracture), with plate/screws, with or without cerclage",No change
FX,27759,"Treatment of tibial shaft fracture (with or without fibular fracture) by intramedullary implant, with or without interlocking screws and/or cerclage",No change
FX,27766,"Open treatment of medial malleolus fracture, includes internal fixation, when performed",No change
FX,27769,"Open treatment of posterior malleolus fracture, includes internal fixation, when performed",No change
FX,27784,"Open treatment of proximal fibula or shaft fracture, includes internal fixation, when performed",No change
FX,27792,"Open treatment of distal fibular fracture (lateral malleolus), includes internal fixation, when performed",No change
FX,27814,"Open treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli, or medial and posterior malleoli), includes internal fixation, when performed",No change
FX,27822,"Open treatment of trimalleolar ankle fracture, includes internal fixation, when performed, medial and/or lateral malleolus; without fixation of posterior lip",No change
FX,27823,"Open treatment of trimalleolar ankle fracture, includes internal fixation, when performed, medial and/or lateral malleolus; with fixation of posterior lip",No change
FX,27826,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of fibula only",No change
FX,27827,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of tibia only",No change
FX,27828,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of both tibia and fibula",No change
FX,27829,"Open treatment of distal tibiofibular joint (syndesmosis) disruption, includes internal fixation, when performed",No change
GAST,43117,"Partial esophagectomy, distal two-thirds, with thoracotomy and separate abdominal incision, with or without proximal gastrectomy; with thoracic esophagogastrostomy, with or without pyloroplasty (Ivor Lewis)",No change
GAST,43118,"Partial esophagectomy, distal two-thirds, with thoracotomy and separate abdominal incision, with or without proximal gastrectomy; with colon interposition or small intestine reconstruction, including intestine mobilization, preparation, and anastomosis(es)",No change
GAST,43121,"Partial esophagectomy, distal two-thirds, with thoracotomy only, with or without proximal gastrectomy, with thoracic esophagogastrostomy, with or without pyloroplasty",No change
GAST,43122,"Partial esophagectomy, thoracoabdominal or abdominal approach, with or without proximal gastrectomy; with esophagogastrostomy, with or without pyloroplasty",No change
GAST,43320,"Esophagogastrostomy (cardioplasty), with or without vagotomy and pyloroplasty, transabdominal or transthoracic approach",No change
GAST,43360,"Gastrointestinal reconstruction for previous esophagectomy, for obstructing esophageal lesion or fistula, or for previous esophageal exclusion; with stomach, with or without pyloroplasty",No change
GAST,43500,Gastrotomy; with exploration or foreign body removal,No change
GAST,43501,Gastrotomy; with suture repair of bleeding ulcer,No change
GAST,43502,"Gastrotomy; with suture repair of pre-existing esophagogastric laceration (eg, Mallory-Weiss)",No change
GAST,43520,"Pyloromyotomy, cutting of pyloric muscle (Fredet-Ramstedt type operation)",Revised description
GAST,43605,"Biopsy of stomach, by laparotomy",No change
GAST,43610,"Excision, local; ulcer or benign tumor of stomach",No change
GAST,43611,"Excision, local; malignant tumor of stomach",No change
